"Flower_index","Compound","Rater","Type","Garden","Subplot","Day","Width"
"18222","5","1","1",1,"13",15,5.5
"18997","5","1","1",1,"14",15,6.2
"18161","5","1","1",2,"16",15,5.7
"18186","5","1","1",2,"17",15,5.1
"18633","5","1","1",2,"18",15,5.8
"18800","5","1","2",1,"1",15,8
"18298","5","1","2",1,"2",15,7.5
"18704","5","1","2",1,"3",15,8.2
"18428","5","1","2",2,"5",15,7.8
"18653","5","1","2",2,"6",15,8.4
"18923","6","1","1",1,"7",15,4.4
"18775","6","1","1",1,"8",15,4.5
"18599","6","1","1",1,"9",15,4.4
"18639","6","1","1",2,"10",15,4.2
"18448","6","1","1",2,"11",15,4
"18117","6","1","1",2,"12",15,4
"18570","6","1","2",1,"13",15,7
"18785","6","1","2",1,"14",15,6.8
"18954","6","1","2",1,"15",15,6.4
"18346","6","1","2",2,"16",15,6
"18313","6","1","2",2,"17",15,5.2
"18289","6","1","2",2,"18",15,6.2
"18451","7","1","1",1,"1",15,7.7
"18369","7","1","1",1,"2",15,7.2
"18272","7","1","1",1,"3",15,7.6
"18524","7","1","1",2,"4",15,8.3
"18473","7","1","1",2,"5",15,8.5
"18725","7","1","1",2,"6",15,7.6
"18770","7","1","2",1,"7",15,10.8
"18779","7","1","2",1,"8",15,10.8
"18327","7","1","2",1,"9",15,9.6
"18620","7","1","2",2,"10",15,10.6
"18736","7","1","2",2,"11",15,9.6
"18745","7","1","2",2,"12",15,10
"18414","8","1","1",1,"13",15,9.2
"18581","8","1","1",1,"14",15,8.7
"18841","8","1","1",1,"15",15,9.5
"18519","8","1","1",2,"16",15,8.9
"18655","8","1","1",2,"17",15,8
"18674","8","1","1",2,"18",15,9.4
"18658","8","1","2",1,"1",15,10.3
"18761","8","1","2",1,"2",15,10.9
"18452","8","1","2",1,"3",15,10.7
"18247","8","1","2",2,"4",15,11
"18685","8","1","2",2,"5",15,11.7
"18724","8","1","2",2,"6",15,10.8
"18172","9","1","1",1,"7",15,7
"18413","9","1","1",1,"8",15,6.6
"18234","9","1","1",1,"9",15,6.6
"18890","9","1","1",2,"10",15,6.4
"18392","9","1","1",2,"11",15,6.3
"18023","9","1","1",2,"12",15,7.5
"18722","9","1","2",1,"13",15,9
"18137","9","1","2",1,"14",15,8.8
"18520","9","1","2",1,"15",15,8.2
"18813","9","1","2",2,"16",15,8.7
"18420","9","1","2",2,"17",15,8.2
"18225","10","1","1",1,"1",15,10.2
"18906","10","1","1",1,"2",15,9.7
"18034","10","1","1",1,"3",15,9.2
"18619","10","1","1",2,"4",15,10
"18557","10","1","1",2,"5",15,9.1
"18429","10","1","1",2,"6",15,9.5
"18018","10","1","2",1,"7",15,12.4
"18544","10","1","2",1,"8",15,10.8
"18330","10","1","2",1,"9",15,12.2
"18807","10","1","2",2,"10",15,11.1
"18765","10","1","2",2,"11",15,10.6
"18415","10","1","2",2,"12",15,11.8
"18853","11","1","1",1,"13",15,6.6
"18706","11","1","1",1,"14",15,6.4
"18495","11","1","1",1,"15",15,6.4
"18292","11","1","1",2,"16",15,6.5
"18889","11","1","1",2,"17",15,5.7
"18883","11","1","1",2,"18",15,7
"18905","11","1","2",1,"1",15,8
"18675","11","1","2",1,"2",15,8.1
"18326","11","1","2",1,"3",15,7.9
"18434","11","1","2",2,"4",15,8.1
"18573","11","1","2",2,"5",15,8.6
"18177","11","1","2",2,"6",15,8.6
"18145","12","1","1",1,"7",15,9.4
"18028","12","1","1",1,"8",15,9.1
"18469","12","1","1",1,"9",15,8.2
"18180","12","1","1",2,"10",15,8.6
"18013","12","1","1",2,"11",15,8.8
"18553","12","1","1",2,"12",15,9.2
"18808","12","1","2",1,"13",15,11.1
"18583","12","1","2",1,"14",15,10.2
"18990","12","1","2",1,"15",15,9.7
"18562","12","1","2",2,"17",15,9.2
"18005","12","1","2",2,"18",15,10.3
"18554","13","1","1",1,"1",15,7
"18886","13","1","1",1,"2",15,6.7
"18082","13","1","1",1,"3",15,6.1
"18111","13","1","1",2,"4",15,7
"18606","13","1","1",2,"5",15,7.1
"18585","13","1","1",2,"6",15,6.8
"18586","13","1","2",1,"7",15,8.8
"18097","13","1","2",1,"8",15,8.4
"18983","13","1","2",1,"9",15,8.9
"18146","13","1","2",2,"10",15,8.9
"18394","13","1","2",2,"11",15,8.8
"18949","13","1","2",2,"12",15,8.7
"18527","14","1","1",1,"13",15,6.9
"18128","14","1","1",1,"14",15,6.7
"18069","14","1","1",1,"15",15,6.2
"18347","14","1","1",2,"16",15,6.9
"18127","14","1","1",2,"17",15,6.5
"18926","14","1","2",1,"2",15,8.6
"18462","14","1","2",1,"3",15,7.6
"18790","14","1","2",2,"4",15,7.8
"18699","14","1","2",2,"5",15,8.3
"18293","14","1","2",2,"6",15,8.6
"18105","15","1","1",1,"7",15,5.9
"18901","15","1","1",1,"8",15,6.5
"18515","15","1","1",1,"9",15,6
"18374","15","1","1",2,"10",15,6.3
"18974","15","1","1",2,"11",15,5.7
"18019","15","1","1",2,"12",15,6.3
"18337","15","1","2",1,"13",15,8.3
"18589","15","1","2",1,"14",15,8.4
"18378","15","1","2",2,"16",15,8.4
"18149","15","1","2",2,"17",15,8.1
"18314","15","1","2",2,"18",15,8.5
"18231","1","1","1",1,"1",16,7.3
"18773","1","1","1",1,"2",16,6.3
"18503","1","1","1",1,"3",16,6.8
"18561","1","1","1",2,"4",16,6.6
"18910","1","1","1",2,"5",16,7.4
"18339","1","1","1",2,"6",16,8.2
"18548","1","1","2",1,"7",16,9.1
"18252","1","1","2",1,"8",16,9
"18751","1","1","2",1,"9",16,9.5
"18525","1","1","2",2,"10",16,10
"18891","1","1","2",2,"11",16,9.1
"18911","1","1","2",2,"12",16,9.6
"18844","2","1","1",1,"13",16,5.2
"18898","2","1","1",1,"14",16,4.9
"18531","2","1","1",1,"15",16,4.4
"18654","2","1","1",2,"16",16,4.3
"18295","2","1","1",2,"17",16,4.3
"18218","2","1","2",1,"1",16,7.5
"18334","2","1","2",1,"3",16,6.2
"18540","2","1","2",2,"4",16,6.2
"18662","2","1","2",2,"5",16,7
"18101","2","1","2",2,"6",16,6.7
"18459","3","1","1",1,"7",16,5.7
"18095","3","1","1",1,"9",16,5.8
"18551","3","1","1",2,"10",16,5.3
"18320","3","1","1",2,"11",16,4.8
"18922","3","1","1",2,"12",16,6.1
"18549","3","1","2",1,"13",16,7.7
"18213","3","1","2",1,"14",16,8.1
"18784","3","1","2",1,"15",16,7.3
"18917","3","1","2",2,"16",16,7.9
"18819","3","1","2",2,"17",16,8.1
"18664","3","1","2",2,"18",16,8
"18465","4","1","1",1,"1",16,9
"18851","4","1","1",1,"2",16,8.4
"18016","4","1","1",1,"3",16,10.6
"18759","4","1","1",2,"4",16,9.5
"18693","4","1","1",2,"5",16,9
"18317","4","1","1",2,"6",16,9.4
"18194","4","1","2",1,"7",16,11.1
"18243","4","1","2",1,"8",16,10.8
"18285","4","1","2",1,"9",16,11.8
"18595","4","1","2",2,"10",16,11.7
"18530","4","1","2",2,"11",16,11.1
"18070","4","1","2",2,"12",16,11.6
"18222","5","1","1",1,"13",16,5.8
"18997","5","1","1",1,"14",16,6.3
"18161","5","1","1",2,"16",16,6
"18186","5","1","1",2,"17",16,5.2
"18633","5","1","1",2,"18",16,6
"18800","5","1","2",1,"1",16,8.5
"18298","5","1","2",1,"2",16,7.7
"18704","5","1","2",1,"3",16,8.3
"18428","5","1","2",2,"5",16,8.2
"18653","5","1","2",2,"6",16,8.6
"18923","6","1","1",1,"7",16,5
"18775","6","1","1",1,"8",16,4.6
"18599","6","1","1",1,"9",16,4.8
"18639","6","1","1",2,"10",16,4.2
"18448","6","1","1",2,"11",16,4.3
"18117","6","1","1",2,"12",16,4.3
"18570","6","1","2",1,"13",16,7
"18785","6","1","2",1,"14",16,6.8
"18954","6","1","2",1,"15",16,6.4
"18346","6","1","2",2,"16",16,6.1
"18313","6","1","2",2,"17",16,5.5
"18289","6","1","2",2,"18",16,6.4
"18451","7","1","1",1,"1",16,9.2
"18369","7","1","1",1,"2",16,8.2
"18272","7","1","1",1,"3",16,7.8
"18524","7","1","1",2,"4",16,8.4
"18473","7","1","1",2,"5",16,8.8
"18725","7","1","1",2,"6",16,7.6
"18770","7","1","2",1,"7",16,11.3
"18779","7","1","2",1,"8",16,11
"18327","7","1","2",1,"9",16,9.9
"18620","7","1","2",2,"10",16,10.9
"18736","7","1","2",2,"11",16,9.8
"18745","7","1","2",2,"12",16,10.6
"18414","8","1","1",1,"13",16,9.5
"18581","8","1","1",1,"14",16,9.2
"18841","8","1","1",1,"15",16,10.7
"18519","8","1","1",2,"16",16,9.3
"18655","8","1","1",2,"17",16,8.5
"18674","8","1","1",2,"18",16,9.4
"18658","8","1","2",1,"1",16,10.4
"18761","8","1","2",1,"2",16,11.2
"18452","8","1","2",1,"3",16,10.9
"18247","8","1","2",2,"4",16,11.3
"18685","8","1","2",2,"5",16,12
"18724","8","1","2",2,"6",16,11.1
"18172","9","1","1",1,"7",16,7
"18413","9","1","1",1,"8",16,6.8
"18234","9","1","1",1,"9",16,6.6
"18890","9","1","1",2,"10",16,6.8
"18392","9","1","1",2,"11",16,6.5
"18023","9","1","1",2,"12",16,7.6
"18722","9","1","2",1,"13",16,9.3
"18137","9","1","2",1,"14",16,9
"18520","9","1","2",1,"15",16,8.5
"18813","9","1","2",2,"16",16,8.8
"18420","9","1","2",2,"17",16,8.5
"18225","10","1","1",1,"1",16,10.6
"18906","10","1","1",1,"2",16,9.7
"18034","10","1","1",1,"3",16,9.2
"18619","10","1","1",2,"4",16,10.1
"18557","10","1","1",2,"5",16,10.4
"18429","10","1","1",2,"6",16,10.5
"18018","10","1","2",1,"7",16,13
"18544","10","1","2",1,"8",16,10.9
"18330","10","1","2",1,"9",16,13
"18807","10","1","2",2,"10",16,12.1
"18765","10","1","2",2,"11",16,11.3
"18415","10","1","2",2,"12",16,12.6
"18853","11","1","1",1,"13",16,7.1
"18706","11","1","1",1,"14",16,6.7
"18495","11","1","1",1,"15",16,6.4
"18292","11","1","1",2,"16",16,6.8
"18889","11","1","1",2,"17",16,5.9
"18883","11","1","1",2,"18",16,7
"18905","11","1","2",1,"1",16,8.2
"18675","11","1","2",1,"2",16,8.3
"18326","11","1","2",1,"3",16,8
"18434","11","1","2",2,"4",16,8.3
"18573","11","1","2",2,"5",16,8.6
"18177","11","1","2",2,"6",16,8.6
"18145","12","1","1",1,"7",16,9.4
"18028","12","1","1",1,"8",16,9.2
"18469","12","1","1",1,"9",16,8.2
"18180","12","1","1",2,"10",16,8.9
"18013","12","1","1",2,"11",16,9.1
"18553","12","1","1",2,"12",16,9.4
"18808","12","1","2",1,"13",16,11.8
"18583","12","1","2",1,"14",16,10.2
"18990","12","1","2",1,"15",16,9.8
"18562","12","1","2",2,"17",16,9.5
"18005","12","1","2",2,"18",16,10.5
"18554","13","1","1",1,"1",16,7.1
"18886","13","1","1",1,"2",16,6.8
"18082","13","1","1",1,"3",16,6.2
"18111","13","1","1",2,"4",16,7.4
"18606","13","1","1",2,"5",16,7.2
"18585","13","1","1",2,"6",16,6.9
"18586","13","1","2",1,"7",16,9
"18097","13","1","2",1,"8",16,8.7
"18983","13","1","2",1,"9",16,9.4
"18146","13","1","2",2,"10",16,9.1
"18394","13","1","2",2,"11",16,9
"18949","13","1","2",2,"12",16,8.9
"18527","14","1","1",1,"13",16,7
"18128","14","1","1",1,"14",16,6.7
"18069","14","1","1",1,"15",16,6.2
"18347","14","1","1",2,"16",16,7
"18127","14","1","1",2,"17",16,6.5
"18926","14","1","2",1,"2",16,8.6
"18462","14","1","2",1,"3",16,7.8
"18790","14","1","2",2,"4",16,8
"18699","14","1","2",2,"5",16,8.5
"18293","14","1","2",2,"6",16,9.1
"18105","15","1","1",1,"7",16,6
"18901","15","1","1",1,"8",16,6.6
"18515","15","1","1",1,"9",16,6.4
"18374","15","1","1",2,"10",16,6.4
"18974","15","1","1",2,"11",16,5.9
"18019","15","1","1",2,"12",16,6.4
"18337","15","1","2",1,"13",16,8.4
"18589","15","1","2",1,"14",16,8.4
"18378","15","1","2",2,"16",16,8.7
"18149","15","1","2",2,"17",16,8.2
"18314","15","1","2",2,"18",16,8.5
"18231","1","1","1",1,"1",17,7.5
"18773","1","1","1",1,"2",17,6.9
"18503","1","1","1",1,"3",17,7
"18561","1","1","1",2,"4",17,6.8
"18910","1","1","1",2,"5",17,7.6
"18339","1","1","1",2,"6",17,8.4
"18548","1","1","2",1,"7",17,9.4
"18252","1","1","2",1,"8",17,9.3
"18751","1","1","2",1,"9",17,9.8
"18525","1","1","2",2,"10",17,10.1
"18891","1","1","2",2,"11",17,9.3
"18911","1","1","2",2,"12",17,9.7
"18844","2","1","1",1,"13",17,5.3
"18898","2","1","1",1,"14",17,4.9
"18531","2","1","1",1,"15",17,4.5
"18654","2","1","1",2,"16",17,4.3
"18295","2","1","1",2,"17",17,4.4
"18218","2","1","2",1,"1",17,7.6
"18334","2","1","2",1,"3",17,6.2
"18540","2","1","2",2,"4",17,6.4
"18662","2","1","2",2,"5",17,7.2
"18101","2","1","2",2,"6",17,6.9
"18459","3","1","1",1,"7",17,5.8
"18095","3","1","1",1,"9",17,5.9
"18551","3","1","1",2,"10",17,5.6
"18320","3","1","1",2,"11",17,5
"18922","3","1","1",2,"12",17,6.5
"18549","3","1","2",1,"13",17,7.9
"18213","3","1","2",1,"14",17,8.3
"18784","3","1","2",1,"15",17,7.6
"18917","3","1","2",2,"16",17,7.9
"18819","3","1","2",2,"17",17,8.3
"18664","3","1","2",2,"18",17,8.2
"18465","4","1","1",1,"1",17,9.6
"18851","4","1","1",1,"2",17,8.5
"18016","4","1","1",1,"3",17,11.3
"18759","4","1","1",2,"4",17,9.8
"18693","4","1","1",2,"5",17,9.8
"18317","4","1","1",2,"6",17,10.2
"18194","4","1","2",1,"7",17,11.4
"18243","4","1","2",1,"8",17,10.8
"18285","4","1","2",1,"9",17,12.5
"18595","4","1","2",2,"10",17,12.3
"18530","4","1","2",2,"11",17,11.4
"18070","4","1","2",2,"12",17,12.4
"18222","5","1","1",1,"13",17,5.9
"18997","5","1","1",1,"14",17,6.7
"18161","5","1","1",2,"16",17,6.2
"18186","5","1","1",2,"17",17,5.5
"18633","5","1","1",2,"18",17,6.2
"18800","5","1","2",1,"1",17,8.5
"18298","5","1","2",1,"2",17,7.8
"18704","5","1","2",1,"3",17,8.5
"18428","5","1","2",2,"5",17,8.3
"18653","5","1","2",2,"6",17,8.6
"18923","6","1","1",1,"7",17,5
"18775","6","1","1",1,"8",17,4.9
"18599","6","1","1",1,"9",17,5
"18639","6","1","1",2,"10",17,4.2
"18448","6","1","1",2,"11",17,4.6
"18117","6","1","1",2,"12",17,4.3
"18570","6","1","2",1,"13",17,7.2
"18785","6","1","2",1,"14",17,6.9
"18954","6","1","2",1,"15",17,6.6
"18346","6","1","2",2,"16",17,6.1
"18313","6","1","2",2,"17",17,5.7
"18289","6","1","2",2,"18",17,7
"18451","7","1","1",1,"1",17,9.7
"18369","7","1","1",1,"2",17,8.3
"18272","7","1","1",1,"3",17,8.4
"18524","7","1","1",2,"4",17,8.5
"18473","7","1","1",2,"5",17,9.3
"18725","7","1","1",2,"6",17,9
"18770","7","1","2",1,"7",17,11.7
"18779","7","1","2",1,"8",17,11.2
"18327","7","1","2",1,"9",17,10
"18620","7","1","2",2,"10",17,11.1
"18736","7","1","2",2,"11",17,10.2
"18745","7","1","2",2,"12",17,10.6
"18414","8","1","1",1,"13",17,9.5
"18581","8","1","1",1,"14",17,10
"18841","8","1","1",1,"15",17,10.8
"18519","8","1","1",2,"16",17,9.6
"18655","8","1","1",2,"17",17,9
"18674","8","1","1",2,"18",17,10
"18658","8","1","2",1,"1",17,11.2
"18761","8","1","2",1,"2",17,11.2
"18452","8","1","2",1,"3",17,11.5
"18247","8","1","2",2,"4",17,11.5
"18685","8","1","2",2,"5",17,12.3
"18724","8","1","2",2,"6",17,12.2
"18172","9","1","1",1,"7",17,7.6
"18413","9","1","1",1,"8",17,7
"18234","9","1","1",1,"9",17,7
"18890","9","1","1",2,"10",17,7
"18392","9","1","1",2,"11",17,6.8
"18023","9","1","1",2,"12",17,8
"18722","9","1","2",1,"13",17,9.5
"18137","9","1","2",1,"14",17,9.3
"18520","9","1","2",1,"15",17,8.8
"18813","9","1","2",2,"16",17,8.9
"18420","9","1","2",2,"17",17,9.4
"18225","10","1","1",1,"1",17,10.7
"18906","10","1","1",1,"2",17,10.3
"18034","10","1","1",1,"3",17,9.4
"18619","10","1","1",2,"4",17,10.1
"18557","10","1","1",2,"5",17,11
"18429","10","1","1",2,"6",17,10.6
"18018","10","1","2",1,"7",17,13.2
"18544","10","1","2",1,"8",17,11
"18330","10","1","2",1,"9",17,13.1
"18807","10","1","2",2,"10",17,12.4
"18765","10","1","2",2,"11",17,11.6
"18415","10","1","2",2,"12",17,12.8
"18853","11","1","1",1,"13",17,7.2
"18706","11","1","1",1,"14",17,6.7
"18495","11","1","1",1,"15",17,6.7
"18292","11","1","1",2,"16",17,7
"18889","11","1","1",2,"17",17,6
"18883","11","1","1",2,"18",17,7
"18905","11","1","2",1,"1",17,8.8
"18675","11","1","2",1,"2",17,8.7
"18326","11","1","2",1,"3",17,8.1
"18434","11","1","2",2,"4",17,8.3
"18573","11","1","2",2,"5",17,8.9
"18177","11","1","2",2,"6",17,8.9
"18145","12","1","1",1,"7",17,9.9
"18028","12","1","1",1,"8",17,9.3
"18469","12","1","1",1,"9",17,8.3
"18180","12","1","1",2,"10",17,9.1
"18013","12","1","1",2,"11",17,9.3
"18553","12","1","1",2,"12",17,10
"18808","12","1","2",1,"13",17,11.8
"18583","12","1","2",1,"14",17,10.3
"18990","12","1","2",1,"15",17,10
"18562","12","1","2",2,"17",17,10.1
"18005","12","1","2",2,"18",17,11.2
"18554","13","1","1",1,"1",17,7.2
"18886","13","1","1",1,"2",17,6.9
"18082","13","1","1",1,"3",17,6.3
"18111","13","1","1",2,"4",17,7.6
"18606","13","1","1",2,"5",17,7.4
"18585","13","1","1",2,"6",17,6.9
"18586","13","1","2",1,"7",17,9.6
"18097","13","1","2",1,"8",17,8.8
"18983","13","1","2",1,"9",17,9.4
"18146","13","1","2",2,"10",17,9.1
"18394","13","1","2",2,"11",17,9.3
"18949","13","1","2",2,"12",17,9.1
"18527","14","1","1",1,"13",17,7
"18128","14","1","1",1,"14",17,6.8
"18069","14","1","1",1,"15",17,6.4
"18347","14","1","1",2,"16",17,7.2
"18127","14","1","1",2,"17",17,6.6
"18926","14","1","2",1,"2",17,8.8
"18462","14","1","2",1,"3",17,8.4
"18790","14","1","2",2,"4",17,8
"18699","14","1","2",2,"5",17,8.8
"18293","14","1","2",2,"6",17,9.2
"18105","15","1","1",1,"7",17,6
"18901","15","1","1",1,"8",17,6.7
"18515","15","1","1",1,"9",17,6.4
"18374","15","1","1",2,"10",17,6.6
"18974","15","1","1",2,"11",17,5.9
"18019","15","1","1",2,"12",17,6.4
"18337","15","1","2",1,"13",17,8.7
"18589","15","1","2",1,"14",17,8.5
"18378","15","1","2",2,"16",17,8.7
"18149","15","1","2",2,"17",17,8.2
"18314","15","1","2",2,"18",17,9.1
"18231","1","1","1",1,"1",18,8.5
"18773","1","1","1",1,"2",18,7.2
"18503","1","1","1",1,"3",18,7.3
"18561","1","1","1",2,"4",18,7
"18910","1","1","1",2,"5",18,7.6
"18339","1","1","1",2,"6",18,8.5
"18548","1","1","2",1,"7",18,9.4
"18252","1","1","2",1,"8",18,9.3
"18751","1","1","2",1,"9",18,9.9
"18525","1","1","2",2,"10",18,10.9
"18891","1","1","2",2,"11",18,9.5
"18911","1","1","2",2,"12",18,10.4
"18844","2","1","1",1,"13",18,5.3
"18898","2","1","1",1,"14",18,5.1
"18531","2","1","1",1,"15",18,4.7
"18654","2","1","1",2,"16",18,4.5
"18295","2","1","1",2,"17",18,4.5
"18218","2","1","2",1,"1",18,8.1
"18334","2","1","2",1,"3",18,6.3
"18540","2","1","2",2,"4",18,6.4
"18662","2","1","2",2,"5",18,8.2
"18101","2","1","2",2,"6",18,6.9
"18459","3","1","1",1,"7",18,5.9
"18095","3","1","1",1,"9",18,6.1
"18551","3","1","1",2,"10",18,5.9
"18320","3","1","1",2,"11",18,5
"18922","3","1","1",2,"12",18,6.5
"18549","3","1","2",1,"13",18,8.1
"18213","3","1","2",1,"14",18,8.4
"18784","3","1","2",1,"15",18,7.6
"18917","3","1","2",2,"16",18,8.4
"18819","3","1","2",2,"17",18,8.5
"18664","3","1","2",2,"18",18,8.2
"18465","4","1","1",1,"1",18,10.3
"18851","4","1","1",1,"2",18,9.2
"18016","4","1","1",1,"3",18,11.5
"18759","4","1","1",2,"4",18,10.4
"18693","4","1","1",2,"5",18,10.1
"18317","4","1","1",2,"6",18,10.3
"18194","4","1","2",1,"7",18,12.2
"18243","4","1","2",1,"8",18,11.1
"18285","4","1","2",1,"9",18,12.7
"18595","4","1","2",2,"10",18,13.3
"18530","4","1","2",2,"11",18,11.6
"18070","4","1","2",2,"12",18,12.7
"18222","5","1","1",1,"13",18,6.3
"18997","5","1","1",1,"14",18,6.7
"18161","5","1","1",2,"16",18,6.7
"18186","5","1","1",2,"17",18,5.8
"18633","5","1","1",2,"18",18,7
"18800","5","1","2",1,"1",18,8.7
"18298","5","1","2",1,"2",18,7.8
"18704","5","1","2",1,"3",18,8.9
"18428","5","1","2",2,"5",18,8.5
"18653","5","1","2",2,"6",18,8.9
"18923","6","1","1",1,"7",18,5
"18775","6","1","1",1,"8",18,5.4
"18599","6","1","1",1,"9",18,5.2
"18639","6","1","1",2,"10",18,4.4
"18448","6","1","1",2,"11",18,4.6
"18117","6","1","1",2,"12",18,4.5
"18570","6","1","2",1,"13",18,7.3
"18785","6","1","2",1,"14",18,7
"18954","6","1","2",1,"15",18,6.8
"18346","6","1","2",2,"16",18,6.4
"18313","6","1","2",2,"17",18,5.7
"18289","6","1","2",2,"18",18,7
"18451","7","1","1",1,"1",18,9.9
"18369","7","1","1",1,"2",18,8.3
"18272","7","1","1",1,"3",18,8.5
"18524","7","1","1",2,"4",18,9.2
"18473","7","1","1",2,"5",18,9.7
"18725","7","1","1",2,"6",18,9.1
"18770","7","1","2",1,"7",18,12.2
"18779","7","1","2",1,"8",18,11.2
"18327","7","1","2",1,"9",18,10.9
"18620","7","1","2",2,"10",18,11.1
"18736","7","1","2",2,"11",18,10.3
"18745","7","1","2",2,"12",18,10.7
"18414","8","1","1",1,"13",18,9.5
"18581","8","1","1",1,"14",18,10.2
"18841","8","1","1",1,"15",18,11.1
"18519","8","1","1",2,"16",18,10.3
"18655","8","1","1",2,"17",18,9.8
"18674","8","1","1",2,"18",18,10.2
"18658","8","1","2",1,"1",18,11.3
"18761","8","1","2",1,"2",18,11.2
"18452","8","1","2",1,"3",18,12
"18247","8","1","2",2,"4",18,11.5
"18685","8","1","2",2,"5",18,12.7
"18724","8","1","2",2,"6",18,13
"18172","9","1","1",1,"7",18,8
"18413","9","1","1",1,"8",18,7
"18234","9","1","1",1,"9",18,7.4
"18890","9","1","1",2,"10",18,7.1
"18392","9","1","1",2,"11",18,7.2
"18023","9","1","1",2,"12",18,8.1
"18722","9","1","2",1,"13",18,10
"18137","9","1","2",1,"14",18,9.4
"18520","9","1","2",1,"15",18,9
"18813","9","1","2",2,"16",18,8.9
"18420","9","1","2",2,"17",18,9.6
"18225","10","1","1",1,"1",18,10.9
"18906","10","1","1",1,"2",18,10.5
"18034","10","1","1",1,"3",18,9.9
"18619","10","1","1",2,"4",18,10.8
"18557","10","1","1",2,"5",18,11.6
"18429","10","1","1",2,"6",18,11.2
"18018","10","1","2",1,"7",18,13.7
"18544","10","1","2",1,"8",18,11.1
"18330","10","1","2",1,"9",18,13.5
"18807","10","1","2",2,"10",18,12.6
"18765","10","1","2",2,"11",18,11.7
"18415","10","1","2",2,"12",18,13.9
"18853","11","1","1",1,"13",18,7.2
"18706","11","1","1",1,"14",18,6.9
"18495","11","1","1",1,"15",18,7.3
"18292","11","1","1",2,"16",18,7.2
"18889","11","1","1",2,"17",18,6.1
"18883","11","1","1",2,"18",18,7.1
"18905","11","1","2",1,"1",18,8.8
"18675","11","1","2",1,"2",18,8.9
"18326","11","1","2",1,"3",18,8.2
"18434","11","1","2",2,"4",18,8.3
"18573","11","1","2",2,"5",18,9
"18177","11","1","2",2,"6",18,9
"18145","12","1","1",1,"7",18,10.2
"18028","12","1","1",1,"8",18,9.3
"18469","12","1","1",1,"9",18,8.6
"18180","12","1","1",2,"10",18,9.5
"18013","12","1","1",2,"11",18,9.5
"18553","12","1","1",2,"12",18,10.1
"18808","12","1","2",1,"13",18,12.6
"18583","12","1","2",1,"14",18,10.6
"18990","12","1","2",1,"15",18,10
"18562","12","1","2",2,"17",18,10.8
"18005","12","1","2",2,"18",18,11.6
"18554","13","1","1",1,"1",18,7.5
"18886","13","1","1",1,"2",18,7
"18082","13","1","1",1,"3",18,6.3
"18111","13","1","1",2,"4",18,7.7
"18606","13","1","1",2,"5",18,7.4
"18585","13","1","1",2,"6",18,7.1
"18586","13","1","2",1,"7",18,9.7
"18097","13","1","2",1,"8",18,9.1
"18983","13","1","2",1,"9",18,9.5
"18146","13","1","2",2,"10",18,9.3
"18394","13","1","2",2,"11",18,9.5
"18949","13","1","2",2,"12",18,9.2
"18527","14","1","1",1,"13",18,7.1
"18128","14","1","1",1,"14",18,7
"18069","14","1","1",1,"15",18,6.5
"18347","14","1","1",2,"16",18,7.4
"18127","14","1","1",2,"17",18,6.7
"18926","14","1","2",1,"2",18,8.9
"18462","14","1","2",1,"3",18,8.8
"18790","14","1","2",2,"4",18,8
"18699","14","1","2",2,"5",18,8.9
"18293","14","1","2",2,"6",18,9.2
"18105","15","1","1",1,"7",18,6.1
"18901","15","1","1",1,"8",18,6.8
"18515","15","1","1",1,"9",18,6.5
"18374","15","1","1",2,"10",18,6.8
"18974","15","1","1",2,"11",18,5.9
"18019","15","1","1",2,"12",18,6.6
"18337","15","1","2",1,"13",18,8.8
"18589","15","1","2",1,"14",18,8.7
"18378","15","1","2",2,"16",18,9.5
"18149","15","1","2",2,"17",18,8.5
"18314","15","1","2",2,"18",18,9.2
"18231","1","1","1",1,"1",19,8.8
"18773","1","1","1",1,"2",19,7.5
"18503","1","1","1",1,"3",19,7.9
"18561","1","1","1",2,"4",19,7.4
"18910","1","1","1",2,"5",19,7.9
"18339","1","1","1",2,"6",19,8.5
"18548","1","1","2",1,"7",19,10.9
"18252","1","1","2",1,"8",19,9.7
"18751","1","1","2",1,"9",19,10.7
"18525","1","1","2",2,"10",19,11.5
"18891","1","1","2",2,"11",19,9.8
"18911","1","1","2",2,"12",19,11
"18844","2","1","1",1,"13",19,5.3
"18898","2","1","1",1,"14",19,5.2
"18531","2","1","1",1,"15",19,5.3
"18654","2","1","1",2,"16",19,5.4
"18295","2","1","1",2,"17",19,4.6
"18218","2","1","2",1,"1",19,8.4
"18334","2","1","2",1,"3",19,6.7
"18540","2","1","2",2,"4",19,6.6
"18662","2","1","2",2,"5",19,8.3
"18101","2","1","2",2,"6",19,7.3
"18459","3","1","1",1,"7",19,6.3
"18095","3","1","1",1,"9",19,6.1
"18551","3","1","1",2,"10",19,6.1
"18320","3","1","1",2,"11",19,5.5
"18922","3","1","1",2,"12",19,6.6
"18549","3","1","2",1,"13",19,8.2
"18213","3","1","2",1,"14",19,8.6
"18784","3","1","2",1,"15",19,7.7
"18917","3","1","2",2,"16",19,8.7
"18819","3","1","2",2,"17",19,8.9
"18664","3","1","2",2,"18",19,8.5
"18465","4","1","1",1,"1",19,10.5
"18851","4","1","1",1,"2",19,9.7
"18016","4","1","1",1,"3",19,11.5
"18759","4","1","1",2,"4",19,10.6
